Chicago,New York,40.6943,-73.9249,19354922,250
Chicago,Los Angeles,34.1139,-118.4068,12815475,300
Chicago,Philadelphia,40.0076,-75.134,5637884,234
Chicago,Washington,38.9047,-77.0163,5289420,220
Chicago,Boston,42.3188,-71.0846,4637537,272
Chicago,Seattle,47.6211,-122.3244,3643765,380
Chicago,Detroit,42.3834,-83.1024,3522206,69
Chicago,Minneapolis,44.9635,-93.2678,2926757,94
Chicago,Baltimore,39.3051,-76.6144,2170504,228
Chicago,Saint Louis,38.6358,-90.2451,2078283,43
